Ano;Munic;Munícipio;Escolcod;NomeEscola;Indiv;Populacao;PIB;IDHM;PIBPer;INVperc;Turma;Alunos;Professores;Investimento;TAMesc;Numero_escolas_trabalha;Tipo_escola;Niveis_escola;Idade;Formação;Contrato;Tempo_Escola;Tempo_profissão;Hrs_semanais;Supervisiona;Licença_2semanas;Licença_ano;ISP;CACF;VSP;ARE;DED;ARS;AED;Engage;Exaust;Cynism
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;576;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;2;1;2;49;3;1;3;26;40;2;1;1;7,00;6,00;6,67;4,80;2,40;3,00;4,00;5,33;5,00;5,00
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;577;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;1;1;2;53;2;1;22;25;40;2;1;1;5,00;6,00;4,33;4,00;2,60;3,40;3,40;5,22;1,40;0,60
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;578;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;2;1;2;49;2;1;4;28;60;1;1;1;4,33;5,50;5,00;3,40;3,00;2,40;2,20;3,67;4,60;1,20
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;579;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;2;1;2;58;2;1;12;16;4;1;1;1;6,00;4,00;5,00;4,20;3,60;3,80;4,60;5,78;1,40;0,00
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;580;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;1;1;2;60;2;1;5;12;20;2;1;1;5,50;5,50;6,33;4,20;3,60;3,60;3,00;6,00;0,00;0,60
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;581;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;2;1;2;47;2;1;14;26;40;2;1;1;7,00;6,00;6,00;4,00;2,80;3,60;4,20;5,89;3,40;1,80
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;582;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;2;1;2;50;2;1;23;31;40;1;1;1;7,00;7,00;6,67;4,80;2,80;3,20;4,40;5,89;1,40;1,20
1,00;9;Passo Fundo;70;E.M.E.F. Santo Antônio;583;203275;39737,73;0,776;0,20;2928,18;18;412;26;595226766,07;3,20;1;1;2;54;1;1;13;999;20;1;1;1;5,67;3,00;3,00;3,40;2,80;2,00;2,60;4,67;3,00;2,00
0,00;11;Selbach;71;E.M.E.F. São Luís;802;5100;36685,33;0,777;7,19;4990,85;7;20;13;25453335,73;0,96;2;1;2;48;2;1;7;30;22;1;1;2;6,67;7,00;7,00;4,40;2,80;3,40;4,00;5,00;1,20;0,00
0,00;11;Selbach;71;E.M.E.F. São Luís;803;5100;36685,33;0,777;7,19;4990,85;7;20;13;25453335,73;0,96;2;1;2;31;2;1;1;5;22;2;1;2;6,00;5,50;4,67;4,40;3,40;3,60;4,20;5,33;3,20;0,80
1,00;11;Selbach;71;E.M.E.F. São Luís;802;5100;36685,33;0,777;7,19;4990,85;7;20;13;25453335,73;0,96;2;1;1;50;2;1;2;31;22;1;1;1;6,17;5,00;7,00;4,60;3,00;4,00;4,80;5,00;0,60;0,00
1,00;11;Selbach;71;E.M.E.F. São Luís;803;5100;36685,33;0,777;7,19;4990,85;7;20;13;25453335,73;0,96;2;1;5;33;2;1;2;6;22;2;1;2;6,17;6,00;6,00;4,00;4,00;4,00;4,00;5,56;1,80;2,60
0,00;8;Marau;72;E.M.E.F. Vinte e oito de;435;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;2;1;2;40;2;1;2;6;40;2;1;1;6,67;7,00;5,33;4,80;2,60;5,00;4,80;5,89;2,00;0,00
0,00;8;Marau;72;E.M.E.F. Vinte e oito de;436;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;2;1;2;40;2;1;2;18;20;1;1;2;5,83;6,00;5,33;3,80;2,60;1,80;2,80;4,00;5,00;3,00
0,00;8;Marau;72;E.M.E.F. Vinte e oito de;437;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;1;1;2;34;2;1;4;16;40;1;1;1;6,00;6,00;6,00;4,00;2,20;2,80;4,00;5,67;1,00;0,00
0,00;8;Marau;72;E.M.E.F. Vinte e oito de;438;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;1;1;2;52;2;1;13;17;40;1;1;1;6,50;6,00;6,00;4,80;1,80;3,80;4,80;6,00;0,40;0,00
1,00;8;Marau;72;E.M.E.F. Vinte e oito de;435;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;2;1;2;41;2;1;3;7;40;2;1;1;7,00;7,00;6,67;4,40;1,80;5,00;5,00;5,78;1,00;0,00
1,00;8;Marau;72;E.M.E.F. Vinte e oito de;436;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;2;1;2;41;2;1;4;18;40;1;1;2;6,00;6,00;5,33;3,60;2,40;2,20;2,75;4,78;3,80;1,80
1,00;8;Marau;72;E.M.E.F. Vinte e oito de;437;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;1;1;2;35;2;1;5;13;40;1;1;1;5,67;6,00;5,33;3,80;2,20;2,20;4,60;5,56;1,40;0,00
1,00;8;Marau;72;E.M.E.F. Vinte e oito de;438;44161;42104,57;0,774;0,95;2943,85;23;286;34;130003479,18;3,43;1;1;2;41;2;1;13;18;40;1;1;1;6,00;6,00;6,00;4,00;4,20;4,00;4,40;4,78;3,60;0,00
0,00;9;Passo Fundo;73;E.M.E.F. Zeferino D. Cost;584;203275;39737,73;0,776;0,20;2928,18;20;379;25;595226766,07;3,17;1;1;2;39;2;1;7;13;20;1;1;1;6,00;7,00;6,00;4,60;3,80;3,00;4,20;5,33;4,80;1,00
0,00;9;Passo Fundo;73;E.M.E.F. Zeferino D. Cost;585;203275;39737,73;0,776;0,20;2928,18;20;379;25;595226766,07;3,17;2;1;2;33;2;1;5;9;20;1;1;2;7,00;7,00;6,00;4,80;1,60;3,60;4,40;4,11;5,60;2,20
1,00;9;Passo Fundo;73;E.M.E.F. Zeferino D. Cost;584;203275;39737,73;0,776;0,20;2928,18;20;379;25;595226766,07;3,17;1;1;2;41;7;1;8;15;20;1;1;1;6,17;6,50;5,00;3,80;2,20;2,60;3,80;5,00;2,40;0,20
1,00;9;Passo Fundo;73;E.M.E.F. Zeferino D. Cost;585;203275;39737,73;0,776;0,20;2928,18;20;379;25;595226766,07;3,17;2;1;2;35;2;1;7;10;16;1;1;2;999,00;999,00;999,00;999,00;999,00;999,00;999,00;999,00;999,00;999,00
0,00;9;Passo Fundo;74;E.M.E.I Abelinhas;586;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;1;1;1;35;2;1;4;14;30;1;1;2;6,33;7,00;5,67;4,00;1,80;3,40;4,00;6,00;0,00;0,00
0,00;9;Passo Fundo;74;E.M.E.I Abelinhas;587;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;2;1;1;44;2;1;4;27;30;1;1;1;6,17;6,50;5,00;3,60;1,80;3,00;4,40;4,44;1,60;0,00
0,00;9;Passo Fundo;74;E.M.E.I Abelinhas;588;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;1;1;1;27;1;1;5;9;30;1;1;1;6,00;6,00;6,00;4,20;3,40;3,40;3,20;5,00;1,60;2,00
1,00;9;Passo Fundo;74;E.M.E.I Abelinhas;586;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;1;1;1;37;2;1;7;18;30;1;1;1;6,17;7,00;6,00;4,20;1,80;3,20;4,20;5,44;0,60;0,00
1,00;9;Passo Fundo;74;E.M.E.I Abelinhas;587;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;2;1;1;46;2;1;6;29;50;1;1;1;5,83;6,50;5,00;4,60;2,20;2,00;3,80;5,11;3,60;0,00
1,00;9;Passo Fundo;74;E.M.E.I Abelinhas;588;203275;39737,73;0,776;0,20;2928,18;4;53;4;595226766,07;0,53;1;1;1;29;2;1;7;12;30;2;1;1;5,67;5,50;6,00;3,80;3,40;3,00;3,00;5,44;1,20;0,40
0,00;9;Passo Fundo;75;E.M.E.I André Zaffari;589;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;2;1;1;48;2;1;999;20;30;2;1;2;7,00;6,00;5,67;4,40;2,60;3,80;4,00;5,33;4,00;1,20
1,00;9;Passo Fundo;75;E.M.E.I André Zaffari;589;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;2;1;1;999;2;1;1,5;999;50;1;1;2;6,83;6,50;6,00;4,80;2,80;3,50;3,20;5,33;4,40;1,20
0,00;4;Estação;76;E.M.E.I Anjinho da Guarda;247;5958;35094,09;0,753;5,89;4336,61;8;128;9;25837516,96;1,16;1;1;1;45;999;1;21;21;40;1;1;1;7,00;7,00;7,00;4,40;2,80;5,00;3,40;5,22;5,00;1,00
1,00;4;Estação;76;E.M.E.I Anjinho da Guarda;247;5958;35094,09;0,753;5,89;4336,61;8;128;9;25837516,96;1,16;1;1;1;47;5;1;23;23;40;1;1;1;6,00;6,00;6,00;5,00;5,00;5,00;5,00;6,00;3,20;0,00
0,00;7;Ibirubá;77;E.M.E.I Floresta;395;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;1;1;1;39;1;999;8;20;44;2;1;1;5,67;6,00;5,33;4,40;3,40;3,60;4,60;5,89;2,80;0,40
0,00;7;Ibirubá;77;E.M.E.I Floresta;396;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;2;1;2;40;2;1;1;20;20;1;1;1;6,33;6,00;5,33;4,40;3,20;2,80;3,80;6,00;1,00;0,60
0,00;7;Ibirubá;77;E.M.E.I Floresta;397;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;1;1;1;43;2;1;6;9;20;1;1;2;5,00;6,50;6,00;4,60;2,40;2,60;4,60;5,22;3,60;0,60
1,00;7;Ibirubá;77;E.M.E.I Floresta;395;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;1;1;1;41;1;1;9;999;999;2;1;1;5,50;5,50;5,00;4,40;3,20;4,20;4,40;5,44;3,00;0,00
1,00;7;Ibirubá;77;E.M.E.I Floresta;396;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;2;1;2;40;2;1;6;10;22;1;1;1;5,83;7,00;5,67;4,40;4,00;4,00;5,00;6,00;2,20;0,50
1,00;7;Ibirubá;77;E.M.E.I Floresta;397;20350;43296,75;0,765;2,13;4158,94;30;151;19;84634504,52;2,78;1;1;1;44;2;1;0,83;9;16;1;1;1;5,67;5,50;5,33;4,60;2,40;2,40;4,00;5,33;2,60;1,60
0,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;590;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;51;1;1;5;31;50;1;1;1;7,00;4,00;6,67;4,80;4,40;4,80;4,80;5,22;2,80;0,20
0,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;591;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;38;1;1;11;10;30;1;1;1;6,67;6,00;6,00;3,60;2,80;3,80;3,80;5,78;1,00;0,20
0,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;592;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;30;2;1;8;999;6;1;1;1;7,00;6,00;6,00;4,40;3,60;4,00;4,50;5,78;3,40;1,00
0,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;593;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;28;2;1;10;10;30;1;1;1;6,00;6,50;6,00;4,00;3,40;2,80;3,80;5,22;2,50;1,00
0,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;594;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;26;2;1;5;5;30;1;1;1;7,00;7,00;6,00;4,40;3,60;3,60;3,80;5,22;4,00;0,20
1,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;590;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;53;1;1;8;32;30;999;1;1;6,17;6,00;4,00;4,00;4,40;4,00;4,00;5,00;4,60;0,00
1,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;591;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;39;1;1;12;16;30;1;1;1;7,00;7,00;7,00;4,00;3,60;4,00;4,00;6,00;0,00;0,00
1,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;592;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;32;2;3;10;10;30;1;1;1;7,00;7,00;7,00;4,80;3,60;3,20;4,67;5,56;1,00;1,20
1,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;593;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;30;2;1;11;11;6;1;1;1;6,00;6,00;6,00;3,60;2,80;2,00;3,00;5,11;2,25;2,40
1,00;9;Passo Fundo;78;E.M.E.I Pe. Pergentino Da;594;203275;39737,73;0,776;0,20;2928,18;8;126;8;595226766,07;1,11;1;1;1;28;2;1;6;6;30;1;1;1;7,00;7,00;6,00;4,00;3,75;2,67;3,50;5,00;5,60;3,20
0,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;595;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;1;26;1;1;1;5;42;1;1;1;6,50;6,00;6,00;4,20;2,40;2,20;2,20;4,44;4,20;0,20
0,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;596;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;1;33;1;1;4;13;30;1;1;2;6,00;6,00;6,00;4,60;3,20;2,00;3,80;5,00;2,20;0,00
0,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;597;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;2;1;1;31;6;1;1;5;50;1;1;1;6,00;7,00;6,00;4,40;2,80;2,00;4,20;5,44;1,80;0,60
0,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;598;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;1;28;6;1;3;5;44;1;1;2;6,33;6,00;6,00;4,20;2,80;3,20;3,20;4,56;3,20;1,00
1,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;595;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;2;28;2;3;0,16;0,16;20;1;1;1;7,00;6,00;5,00;3,80;2,80;2,40;2,40;5,00;2,80;1,40
1,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;596;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;1;34;2;1;5;12;999;2;1;1;7,00;6,00;6,00;4,80;3,40;5,00;4,80;6,00;0,20;0,00
1,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;597;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;2;1;1;32;6;1;3;6;55;1;1;1;6,67;7,00;7,00;5,00;2,80;3,40;4,40;5,33;1,00;0,80
1,00;9;Passo Fundo;79;E.M.E.I Raio de Luz;598;203275;39737,73;0,776;0,20;2928,18;6;109;6;595226766,07;0,88;1;1;1;29;2;1;4;6;44;1;1;2;6,67;6,50;5,67;3,40;3,20;2,00;2,80;5,00;3,40;0,40
0,00;11;Selbach;80;E.M.E.I. A sementinha;804;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;51;2;1;18;30;40;1;1;1;6,00;6,00;6,00;4,20;3,80;3,20;3,60;5,22;1,20;2,60
0,00;11;Selbach;80;E.M.E.I. A sementinha;805;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;48;2;1;1;999;40;2;1;1;6,50;6,00;6,00;4,80;3,60;4,50;5,00;5,78;1,60;1,00
0,00;11;Selbach;80;E.M.E.I. A sementinha;806;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;35;2;3;2;2;20;1;1;1;5,00;6,50;5,33;4,20;2,80;3,40;2,20;5,00;4,00;0,60
0,00;11;Selbach;80;E.M.E.I. A sementinha;807;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;2;1;1;30;2;1;4;5;22;1;1;1;6,50;7,00;6,33;4,80;4,20;2,80;3,60;5,67;2,80;0,40
1,00;11;Selbach;80;E.M.E.I. A sementinha;804;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;53;2;1;20;32;20;1;1;1;6,67;5,50;6,00;3,80;4,00;3,40;4,00;5,11;4,20;3,25
1,00;11;Selbach;80;E.M.E.I. A sementinha;805;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;49;2;1;10;28;40;2;1;1;5,50;7,00;5,67;4,00;3,80;4,40;4,40;5,22;2,20;0,20
1,00;11;Selbach;80;E.M.E.I. A sementinha;806;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;1;1;1;47;2;1;4;27;22;1;1;1;6,17;4,50;5,33;4,20;3,20;3,60;4,60;6,00;1,80;0,20
1,00;11;Selbach;80;E.M.E.I. A sementinha;807;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;2;1;5;32;2;1;2;8;20;1;1;2;6,50;6,50;6,00;4,40;3,40;3,20;3,40;5,67;3,20;1,20
0,00;11;Selbach;81;E.M.E.I. A Sementinha;808;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;999;999;999;45;2;1;25;999;999;2;1;2;5,17;5,50;4,67;4,40;3,20;4,00;3,80;4,56;3,60;0,40
1,00;11;Selbach;81;E.M.E.I. A Sementinha;808;5100;36685,33;0,777;7,19;4990,85;7;125;8;25453335,73;1,06;999;1;1;47;2;1;999;27;32;1;1;2;5,50;6,50;4,67;4,40;3,80;3,20;4,00;5,78;2,60;1,60
0,00;7;Ibirubá;82;E.M.E.I. Alice Fleck;398;20350;43296,75;0,765;2,13;4158,94;7;115;4;84634504,52;0,86;1;1;1;34;2;3;1;10;22;2;2;2;6,67;6,00;6,33;4,60;4,00;5,00;4,80;5,78;3,50;1,00
0,00;7;Ibirubá;82;E.M.E.I. Alice Fleck;399;20350;43296,75;0,765;2,13;4158,94;7;115;4;84634504,52;0,86;1;1;1;50;1;1;2;15;22;2;1;1;5,33;6,50;5,00;4,00;2,80;3,60;4,20;6,00;4,50;0,20
1,00;7;Ibirubá;82;E.M.E.I. Alice Fleck;398;20350;43296,75;0,765;2,13;4158,94;7;115;4;84634504,52;0,86;1;1;1;31;1;1;4;16;40;1;1;1;4,00;6,00;4,00;4,40;3,60;3,80;3,20;2,67;2,60;1,20
1,00;7;Ibirubá;82;E.M.E.I. Alice Fleck;399;20350;43296,75;0,765;2,13;4158,94;7;115;4;84634504,52;0,86;1;1;1;52;2;1;3;15;22;1;1;1;5,00;6,00;5,00;3,40;3,25;3,40;3,20;5,88;2,80;0,80
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;204;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;33;2;1;12;13;40;1;1;2;7,00;7,00;6,00;4,80;3,20;2,60;3,80;5,33;1,20;0,00
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;205;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;47;1;1;12;17;20;1;2;1;6,17;6,00;6,33;3,60;3,60;3,00;3,60;5,11;2,60;2,20
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;206;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;34;2;1;11;11;40;2;1;1;5,67;5,00;5,67;3,80;2,80;3,20;3,80;5,11;5,20;0,00
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;207;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;2;1;1;37;2;1;17;17;36;1;1;1;6,17;3,50;6,00;4,00;3,40;1,20;3,00;3,33;3,80;1,20
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;208;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;42;2;1;5;18;40;2;1;2;5,83;6,00;6,00;4,40;2,80;3,40;4,20;5,44;2,60;0,60
0,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;209;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;41;1;1;1;19;20;1;1;1;6,00;7,00;5,67;4,20;3,80;2,60;2,60;5,00;4,40;2,20
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;204;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;34;2;1;14;14;40;1;1;1;5,83;6,00;5,33;4,80;4,20;4,20;4,60;5,56;1,00;0,20
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;205;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;50;1;999;18;19;20;1;1;1;5,50;6,00;5,67;3,20;3,00;3,60;3,80;5,56;3,80;1,60
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;206;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;36;2;1;10;10;40;2;1;1;6,00;6,00;6,00;4,00;3,20;4,00;5,00;4,67;3,40;0,60
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;207;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;2;1;2;38;2;1;1;18;40;2;1;1;6,83;6,00;6,00;4,60;4,60;4,80;4,80;5,67;2,00;0,20
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;208;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;43;2;1;6;19;40;1;1;2;4,67;4,00;6,00;4,20;3,00;3,20;4,00;5,11;2,40;0,80
1,00;3;Espumoso;83;E.M.E.I. Amália Bresolin;209;15588;38379,69;0,765;2,46;3892,94;11;184;20;60683140,59;1,93;1;1;1;43;2;1;2;21;20;1;1;2;6,67;6,50;6,00;3,80;4,00;3,00;2,60;4,89;4,40;0,60
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;599;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;36;2;1;3;4;30;1;1;1;4,50;2,00;4,67;3,60;3,20;1,80;2,60;1,33;4,00;3,00
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;600;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;2;1;1;30;1;1;5;10;22;2;1;2;7,00;7,00;7,00;4,40;2,00;3,25;4,40;5,56;5,20;1,00
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;601;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;46;1;1;1;1;30;1;1;1;6,67;7,00;5,00;4,80;1,20;2,00;4,00;5,44;2,80;0,20
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;602;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;37;1;1;5;16;30;1;1;1;6,33;7,00;6,00;3,80;3,40;2,80;3,80;5,33;3,80;0,20
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;603;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;42;2;1;5;18;30;1;1;1;5,67;7,00;5,67;4,00;3,20;3,20;3,40;4,89;3,00;0,80
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;604;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;40;2;1;6;16;30;1;1;1;5,67;5,50;3,00;3,00;2,80;3,00;3,00;2,78;5,20;1,60
0,00;9;Passo Fundo;84;E.M.E.I. Amizade;605;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;27;2;1;5;9;30;1;1;1;7,00;7,00;6,67;4,60;2,40;3,20;5,00;5,56;1,60;0,00
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;599;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;38;2;1;7;999;30;1;1;1;5,33;5,00;6,00;3,40;3,20;2,20;2,20;1,44;3,60;2,80
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;600;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;2;1;1;32;1;1;7;13;50;2;1;1;7,00;7,00;7,00;4,60;3,00;4,20;4,80;5,78;2,00;1,20
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;601;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;48;1;1;7;4;30;1;1;1;7,00;7,00;6,00;4,60;2,40;3,00;3,40;5,00;6,00;2,00
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;602;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;39;1;1;7;17;6;1;2;2;6,00;7,00;4,00;4,40;3,60;3,20;3,20;5,22;3,80;0,60
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;603;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;44;2;1;7;19;40;2;1;1;6,50;6,50;4,67;4,60;3,60;4,00;4,40;5,78;2,20;0,80
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;604;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;42;2;1;10;15;8;1;1;1;4,83;4,50;4,00;2,80;2,60;2,20;2,60;4,33;4,80;0,40
1,00;9;Passo Fundo;84;E.M.E.I. Amizade;605;203275;39737,73;0,776;0,20;2928,18;10;149;10;595226766,07;1,36;1;1;1;29;2;1;7;10;50;1;1;1;6,00;7,00;5,67;4,40;2,00;3,20;3,80;4,56;4,40;0,20
0,00;9;Passo Fundo;85;E.M.E.I. André Zaffari;606;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;2;1;1;41;2;1;0;15;6;1;1;1;6,17;6,00;6,00;4,60;3,00;3,20;3,80;5,78;2,40;0,20
0,00;9;Passo Fundo;85;E.M.E.I. André Zaffari;607;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;2;1;1;46;2;1;10;27;50;1;1;2;6,17;7,00;6,00;4,60;3,00;3,80;4,40;5,56;4,60;1,00
0,00;9;Passo Fundo;85;E.M.E.I. André Zaffari;608;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;1;1;1;61;1;3;0;30;30;1;1;2;5,33;5,00;6,00;4,75;3,00;2,40;3,60;5,88;0,00;0,00
0,00;9;Passo Fundo;85;E.M.E.I. André Zaffari;609;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;1;1;1;31;2;1;0;9;30;1;1;2;6,00;6,00;5,00;4,20;3,20;3,60;3,40;5,11;4,20;1,40
1,00;9;Passo Fundo;85;E.M.E.I. André Zaffari;606;203275;39737,73;0,776;0,20;2928,18;13;221;13;595226766,07;1,85;2;1;1;43;2;1;1,5;18;30;1;1;1;6,00;6,00;6,00;4,40;3,00;2,80;3,60;5,67;1,60;0,20
